"","ESD.CODE","STATE","PHASE","PHASE.NAME","FUNCTIONAL","SYMBOL","Lower","Upper"
"2718","R034BY322UT","POTENTIAL",2.1,"2.1","FORB","STAC",10,20
"2719","R034BY322UT","POTENTIAL",2.1,"2.1","SHRUB","CEMO2",50,80
"2720","R034BY322UT","POTENTIAL",2.1,"2.1","SHRUB","ARNO4",30,60
"2721","R034BY322UT","POTENTIAL",2.1,"2.1","SHRUB","ERNA10",20,40
"2722","R034BY322UT","POTENTIAL",2.1,"2.1","SHRUB","GUSA2",20,40
"2723","R034BY322UT","POTENTIAL",2.1,"2.1","SHRUB","PUTR2",20,30
"2724","R034BY322UT","POTENTIAL",2.1,"2.1","SHRUB","SANIC5",10,20
"2725","R034BY322UT","POTENTIAL",2.1,"2.1","SHRUB","YUAN2",10,20
"2726","R034BY322UT","POTENTIAL",2.1,"2.1","SHRUB","ERWR",10,20
"2727","R034BY322UT","POTENTIAL",2.1,"2.1","SHRUB","GRSP",10,20
"2728","R034BY322UT","POTENTIAL",2.1,"2.1","SHRUB","CHVI8",10,20
"2729","R034BY322UT","POTENTIAL",2.1,"2.1","SHRUB","EPVI",10,20
"2730","R034BY322UT","POTENTIAL",2.1,"2.1","SHRUB","PUME",10,20
"2731","R034BY322UT","POTENTIAL",2.1,"2.1","TREE","PIED",75,150
"2732","R034BY322UT","POTENTIAL",2.1,"2.1","TREE","JUOS",25,50
"2733","R034BY322UT","POTENTIAL",2.2,"2.2","GRASS","ACHY",0,20
"2734","R034BY322UT","POTENTIAL",2.2,"2.2","GRASS","CAGE2",0,20
"2735","R034BY322UT","POTENTIAL",2.2,"2.2","GRASS","LESA4",0,20
"2736","R034BY322UT","POTENTIAL",2.2,"2.2","GRASS","BRTE",10,20
"2737","R034BY322UT","POTENTIAL",2.2,"2.2","GRASS","ELEL5",0,10
"2738","R034BY322UT","POTENTIAL",2.2,"2.2","GRASS","PLJA",0,10
"2739","R034BY322UT","POTENTIAL",2.2,"2.2","GRASS","POSE",0,10
"2740","R034BY322UT","POTENTIAL",2.2,"2.2","GRASS","PSSP6",0,10
"2741","R034BY322UT","POTENTIAL",2.2,"2.2","GRASS","ACLE9",0,10
"2742","R034BY322UT","POTENTIAL",2.2,"2.2","GRASS","BOGR2",0,10
"2743","R034BY322UT","POTENTIAL",2.2,"2.2","FORB","SAKA",10,20
"2744","R034BY322UT","POTENTIAL",2.2,"2.2","FORB","SIAL2",5,10
"2745","R034BY322UT","POTENTIAL",2.2,"2.2","FORB","STAC",5,10
"2746","R034BY322UT","POTENTIAL",2.2,"2.2","FORB","TRLO",5,10
"2747","R034BY322UT","POTENTIAL",2.2,"2.2","FORB","VIAM",5,10
"2748","R034BY322UT","POTENTIAL",2.2,"2.2","FORB","ALDE",5,10
"2749","R034BY322UT","POTENTIAL",2.2,"2.2","FORB","ANDI2",5,10
"2750","R034BY322UT","POTENTIAL",2.2,"2.2","FORB","ARAM2",5,10
"2751","R034BY322UT","POTENTIAL",2.2,"2.2","FORB","ARHO2",5,10
"2752","R034BY322UT","POTENTIAL",2.2,"2.2","FORB","ASPU9",5,10
"2753","R034BY322UT","POTENTIAL",2.2,"2.2","FORB","CHDE",5,10
"2754","R034BY322UT","POTENTIAL",2.2,"2.2","FORB","CRGR3",5,10
"2755","R034BY322UT","POTENTIAL",2.2,"2.2","FORB","CRHU2",5,10
"2756","R034BY322UT","POTENTIAL",2.2,"2.2","FORB","DESO2",5,10
"2757","R034BY322UT","POTENTIAL",2.2,"2.2","FORB","ERUM",5,10
"2758","R034BY322UT","POTENTIAL",2.2,"2.2","FORB","IPAG",5,10
"2759","R034BY322UT","POTENTIAL",2.2,"2.2","FORB","MACA2",5,10
"2760","R034BY322UT","POTENTIAL",2.2,"2.2","FORB","PEPU7",5,10
"2761","R034BY322UT","POTENTIAL",2.2,"2.2","FORB","PEWH",5,10
"2762","R034BY322UT","POTENTIAL",2.2,"2.2","FORB","PHHO",5,10
"2763","R034BY322UT","POTENTIAL",2.2,"2.2","FORB","PHLO2",5,10
"2764","R034BY322UT","POTENTIAL",2.2,"2.2","FORB","PLIN7",5,10
"2765","R034BY322UT","POTENTIAL",2.2,"2.2","FORB","PLPA2",5,10
"2766","R034BY322UT","POTENTIAL",2.2,"2.2","SHRUB","CEMO2",30,60
"2767","R034BY322UT","POTENTIAL",2.2,"2.2","SHRUB","ARNO4",20,30
"2768","R034BY322UT","POTENTIAL",2.2,"2.2","SHRUB","CHVI8",20,40
"2769","R034BY322UT","POTENTIAL",2.2,"2.2","SHRUB","EPVI",5,10
"2770","R034BY322UT","POTENTIAL",2.2,"2.2","SHRUB","ERNA10",5,10
"2771","R034BY322UT","POTENTIAL",2.2,"2.2","SHRUB","ERWR",5,10
"2772","R034BY322UT","POTENTIAL",2.2,"2.2","SHRUB","GRSP",5,10
"2773","R034BY322UT","POTENTIAL",2.2,"2.2","SHRUB","GUSA2",5,10
"2774","R034BY322UT","POTENTIAL",2.2,"2.2","SHRUB","PUME",5,10
"2775","R034BY322UT","POTENTIAL",2.2,"2.2","SHRUB","PUTR2",5,10
"2776","R034BY322UT","POTENTIAL",2.2,"2.2","SHRUB","SANIC5",5,10
"2777","R034BY322UT","POTENTIAL",2.2,"2.2","SHRUB","YUAN2",5,10
"2778","R034BY322UT","POTENTIAL",2.2,"2.2","TREE","PIED",175,275
"2779","R034BY322UT","POTENTIAL",2.2,"2.2","TREE","JUOS",75,100
"2780","R034BY302UT","REFERENCE",1.1,"1.1","SHRUB","ATCO",65,98
"2781","R034BY302UT","REFERENCE",1.1,"1.1","SHRUB","AMUT",20,33
"2782","R034BY302UT","REFERENCE",1.1,"1.1","SHRUB","ARTRV",20,33
"2783","R034BY302UT","REFERENCE",1.1,"1.1","SHRUB","SH",33,65
"2784","R034BY302UT","REFERENCE",1.1,"1.1","SHRUB","CHVI8",7,20
"2785","R034BY302UT","REFERENCE",1.1,"1.1","SHRUB","ERNA10",7,20
"2786","R034BY302UT","REFERENCE",1.1,"1.1","SHRUB","SAVE4",7,20
"2787","R034BY302UT","REFERENCE",1.1,"1.1","SHRUB","SYOR2",7,20
"2788","R034BY302UT","REFERENCE",1.1,"1.1","SHRUB","TECA2",7,20
"2789","R034BY302UT","REFERENCE",1.1,"1.1","GRASS","PASM",163,195
"2790","R034BY302UT","REFERENCE",1.1,"1.1","GRASS","POFE",33,65
"2791","R034BY302UT","REFERENCE",1.1,"1.1","GRASS","LESAS",33,65
"2792","R034BY302UT","REFERENCE",1.1,"1.1","GRASS","ELEL5",20,33
"2793","R034BY302UT","REFERENCE",1.1,"1.1","GRASS","KOMA",20,33
"2794","R034BY302UT","REFERENCE",1.1,"1.1","GRASS","AG",20,33
"2795","R034BY302UT","REFERENCE",1.1,"1.1","GRASS","PG",20,33
"2796","R034BY302UT","REFERENCE",1.1,"1.1","GRASS","ACHY",7,20
"2797","R034BY302UT","REFERENCE",1.1,"1.1","GRASS","POSE",7,20
"2798","R034BY302UT","REFERENCE",1.1,"1.1","FORB","AF",33,65
"2799","R034BY302UT","REFERENCE",1.1,"1.1","FORB","PF",33,65
"2800","R034BY302UT","REFERENCE",1.1,"1.1","FORB","ALNE",7,20
"2801","R034BY302UT","REFERENCE",1.1,"1.1","FORB","ERPU9",7,20
"2802","R034BY302UT","REFERENCE",1.1,"1.1","FORB","PHHO",7,20
"2803","R034BY302UT","REFERENCE",1.1,"1.1","FORB","SELA",7,20
"2804","R034BY302UT","REFERENCE",1.1,"1.1","FORB","SYCHC",7,20
"2805","R034BY302UT","REFERENCE",1.1,"1.1","FORB","TRGY",7,20
"2806","R034BY112UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","SHRUB","ATCA2",50,75
"2807","R034BY112UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","","EPNE",15,25
"2808","R034BY112UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","","EPTO",15,25
"2809","R034BY112UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","","KRLA2",15,25
"2810","R034BY112UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","","SH",5,15
"2811","R034BY112UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","","ARFI2",5,15
"2812","R034BY112UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","","CHVI8",5,15
"2813","R034BY112UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","","ERCOA",5,15
"2814","R034BY112UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","","ERNAN5",5,15
"2815","R034BY112UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","","GRSP",5,15
"2816","R034BY112UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","","GUSA2",5,15
"2817","R034BY112UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","","OPPO",5,15
"2818","R034BY112UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","","QUHAT",5,15
"2819","R034BY112UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","","TESP2",5,15
"2820","R034BY112UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","GRASS","ACHY",125,150
"2821","R034BY112UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","GRASS","HECO26",25,50
"2822","R034BY112UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","GRASS","PLJA",25,50
"2823","R034BY112UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","GRASS","SPCR",25,50
"2824","R034BY112UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","GRASS","AG",5,25
"2825","R034BY112UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","GRASS","PG",5,25
"2826","R034BY112UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","GRASS","ARPU9",5,15
"2827","R034BY112UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","GRASS","BOGR2",5,15
"2828","R034BY112UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","GRASS","MUPU2",5,15
"2829","R034BY112UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","GRASS","SPCO4",5,15
"2830","R034BY112UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","FORB","SPCO",10,25
"2831","R034BY112UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","FORB","AF",25,50
"2832","R034BY112UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","FORB","PF",25,50
"2833","R034BY112UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","FORB","ABFR2",0,5
"2834","R034BY112UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","FORB","AMAR2",0,5
"2835","R034BY112UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","FORB","ASFL",0,5
"2836","R034BY112UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","FORB","CRFL5",0,5
"2837","R034BY112UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","FORB","CRTE4",0,5
"2838","R034BY112UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","FORB","ERPU2",0,5
"2839","R034BY112UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","FORB","LEMO2",0,5
"2840","R034BY112UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","FORB","LUPU",0,5
"2841","R034BY112UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","FORB","LYGR",0,5
"2842","R034BY112UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","FORB","LYJU",0,5
"2843","R034BY112UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","FORB","MEAL6",0,5
"2844","R034BY112UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","FORB","OEPA",0,5
"2845","R034BY112UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","FORB","PLPA2",0,5
"2846","R034BY112UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","FORB","SYCHC",0,5
"2847","R034BY115UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","SHRUB","ATCA2",28,55
"2848","R034BY115UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","SHRUB","ATCO",28,55
"2849","R034BY115UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","SHRUB","KRLA2",17,28
"2850","R034BY115UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","SHRUB","SH",28,55
"2851","R034BY115UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","SHRUB","ARFI2",6,17
"2852","R034BY115UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","SHRUB","EPNE",6,17
"2853","R034BY115UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","SHRUB","EPTO",6,17
"2854","R034BY115UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","SHRUB","EPVI",6,17
"2855","R034BY115UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","SHRUB","CHVI8",6,17
"2856","R034BY115UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","SHRUB","ERNAN5",6,17
"2857","R034BY115UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","SHRUB","ERUM",6,17
"2858","R034BY115UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","SHRUB","GUSA2",6,17
"2859","R034BY115UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","SHRUB","OPPO",6,17
"2860","R034BY115UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","SHRUB","TESP2",6,17
"2861","R034BY115UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","GRASS","ACHY",110,165
"2862","R034BY115UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","GRASS","PLJA",83,110
"2863","R034BY115UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","GRASS","AG",28,55
"2864","R034BY115UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","GRASS","PG",28,55
"2865","R034BY115UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","GRASS","ARPU9",6,17
"2866","R034BY115UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","GRASS","BOGR2",6,17
"2867","R034BY115UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","GRASS","ELEL5",6,17
"2868","R034BY115UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","GRASS","HECO26",6,17
"2869","R034BY115UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","GRASS","MUPU2",6,17
"2870","R034BY115UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","GRASS","SPAI",6,17
"2871","R034BY115UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","GRASS","SPCR",6,17
"2872","R034BY115UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","FORB","SPCO",28,55
"2873","R034BY115UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","FORB","ASFL",6,28
"2874","R034BY115UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","FORB","SYCHC",6,11
"2875","R034BY115UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","FORB","AF",6,44
"2876","R034BY115UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","FORB","PF",6,44
"2877","R034BY115UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","FORB","ASHA3",6,11
"2878","R034BY115UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","FORB","CRFL5",6,11
"2879","R034BY115UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","FORB","DAFL",6,11
"2880","R034BY115UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","FORB","ERIN4",6,11
"2881","R034BY115UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","FORB","ERPU9",6,11
"2882","R034BY115UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","FORB","LEMO2",6,11
"2883","R034BY115UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","FORB","MACA2",6,11
"2884","R034BY115UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","FORB","OEPA",6,11
"2885","R034BY115UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","FORB","PLPA2",6,11
"2886","R034BY115UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","FORB","STARA",6,11
"2887","R034BY115UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","FORB","TEACA2",6,11
"2888","R042XB036NM","HISTORIC CLIMAX PLANT COMMUNITY",1.1,"HISTORIC CLIMAX PLANT COMMUNITY","GRASS","SPAI",263,338
"2889","R042XB036NM","HISTORIC CLIMAX PLANT COMMUNITY",1.1,"HISTORIC CLIMAX PLANT COMMUNITY","GRASS","PAOB",23,60
"2890","R042XB036NM","HISTORIC CLIMAX PLANT COMMUNITY",1.1,"HISTORIC CLIMAX PLANT COMMUNITY","GRASS","BOER4",8,38
"2891","R042XB036NM","HISTORIC CLIMAX PLANT COMMUNITY",1.1,"HISTORIC CLIMAX PLANT COMMUNITY","GRASS","BOBA3",23,60
"2892","R042XB036NM","HISTORIC CLIMAX PLANT COMMUNITY",1.1,"HISTORIC CLIMAX PLANT COMMUNITY","GRASS","SEVU2",23,60
"2893","R042XB036NM","HISTORIC CLIMAX PLANT COMMUNITY",1.1,"HISTORIC CLIMAX PLANT COMMUNITY","GRASS","SPCR",23,60
"2894","R042XB036NM","HISTORIC CLIMAX PLANT COMMUNITY",1.1,"HISTORIC CLIMAX PLANT COMMUNITY","GRASS","SPWR2",23,60
"2895","R042XB036NM","HISTORIC CLIMAX PLANT COMMUNITY",1.1,"HISTORIC CLIMAX PLANT COMMUNITY","GRASS","DISP",8,38
"2896","R042XB036NM","HISTORIC CLIMAX PLANT COMMUNITY",1.1,"HISTORIC CLIMAX PLANT COMMUNITY","GRASS","ARIST",23,60
"2897","R042XB036NM","HISTORIC CLIMAX PLANT COMMUNITY",1.1,"HISTORIC CLIMAX PLANT COMMUNITY","GRASS","DAPU7",23,60
"2898","R042XB036NM","HISTORIC CLIMAX PLANT COMMUNITY",1.1,"HISTORIC CLIMAX PLANT COMMUNITY","GRASS","PLMU3",23,60
"2899","R042XB036NM","HISTORIC CLIMAX PLANT COMMUNITY",1.1,"HISTORIC CLIMAX PLANT COMMUNITY","GRASS","SCBR2",23,60
"2900","R042XB036NM","HISTORIC CLIMAX PLANT COMMUNITY",1.1,"HISTORIC CLIMAX PLANT COMMUNITY","GRASS","GRAM",8,23
"2901","R042XB036NM","HISTORIC CLIMAX PLANT COMMUNITY",1.1,"HISTORIC CLIMAX PLANT COMMUNITY","SHRUB","ATCA2",23,60
"2902","R042XB036NM","HISTORIC CLIMAX PLANT COMMUNITY",1.1,"HISTORIC CLIMAX PLANT COMMUNITY","SHRUB","ALOC2",60,90
"2903","R042XB036NM","HISTORIC CLIMAX PLANT COMMUNITY",1.1,"HISTORIC CLIMAX PLANT COMMUNITY","SHRUB","ATRIP",60,90
"2904","R042XB036NM","HISTORIC CLIMAX PLANT COMMUNITY",1.1,"HISTORIC CLIMAX PLANT COMMUNITY","SHRUB","KOSP",8,23
"2905","R042XB036NM","HISTORIC CLIMAX PLANT COMMUNITY",1.1,"HISTORIC CLIMAX PLANT COMMUNITY","SHRUB","GUSA2",8,23
"2906","R042XB036NM","HISTORIC CLIMAX PLANT COMMUNITY",1.1,"HISTORIC CLIMAX PLANT COMMUNITY","SHRUB","BACCH",8,23
"2907","R042XB036NM","HISTORIC CLIMAX PLANT COMMUNITY",1.1,"HISTORIC CLIMAX PLANT COMMUNITY","SHRUB","EPVI",8,23
"2908","R042XB036NM","HISTORIC CLIMAX PLANT COMMUNITY",1.1,"HISTORIC CLIMAX PLANT COMMUNITY","FORB","ACNA2",23,60
"2909","R042XB036NM","HISTORIC CLIMAX PLANT COMMUNITY",1.1,"HISTORIC CLIMAX PLANT COMMUNITY","FORB","ISOCO",23,60
"2910","R042XB036NM","HISTORIC CLIMAX PLANT COMMUNITY",1.1,"HISTORIC CLIMAX PLANT COMMUNITY","FORB","ISPL",23,60
"2911","R042XB036NM","HISTORIC CLIMAX PLANT COMMUNITY",1.1,"HISTORIC CLIMAX PLANT COMMUNITY","FORB","SUSU",23,60
"2912","R042XB036NM","HISTORIC CLIMAX PLANT COMMUNITY",1.1,"HISTORIC CLIMAX PLANT COMMUNITY","FORB","TIQUI",23,60
"2913","R042XB036NM","HISTORIC CLIMAX PLANT COMMUNITY",1.1,"HISTORIC CLIMAX PLANT COMMUNITY","FORB","AF",8,38
"2914","R042XB036NM","HISTORIC CLIMAX PLANT COMMUNITY",1.1,"HISTORIC CLIMAX PLANT COMMUNITY","FORB","PF",8,38
"2915","R035XY263UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","TREE","PIED",8,40
"2916","R035XY263UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","TREE","JUOS",8,35
"2917","R035XY263UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","SHRUB","ARBI3",3,60
"2918","R035XY263UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","SHRUB","EPVI",0,20
"2919","R035XY263UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","SHRUB","RHUS",0,50
"2920","R035XY263UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","SHRUB","FRAN2",0,50
"2921","R035XY263UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","SHRUB","AMUT",0,40
"2922","R035XY263UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","SHRUB","CORA",0,25
"2923","R035XY263UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","SHRUB","CEMA2",0,20
"2924","R035XY263UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","SHRUB","PHMI4",0,20
"2925","R035XY263UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","SHRUB","BRICK",0,15
"2926","R035XY263UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","SHRUB","CEIN7",0,13
"2927","R035XY263UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","SHRUB","PUST",0,13
"2928","R035XY263UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","SHRUB","ERNA10",0,13
"2929","R035XY263UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","SHRUB","GUSA2",0,13
"2930","R035XY263UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","SHRUB","SHRO",0,12
"2931","R035XY263UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","SHRUB","ERCO14",0,10
"2932","R035XY263UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","SHRUB","TECA2",0,5
"2933","R035XY263UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","SHRUB","MAFR3",0,5
"2934","R035XY263UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","SHRUB","EPTO",0,5
"2935","R035XY263UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","SHRUB","CHFE3",0,3
"2936","R035XY263UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","SHRUB","CHVI8",0,3
"2937","R035XY263UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","SHRUB","YUAN2",0,3
"2938","R035XY263UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","SHRUB","OPPO",0,1
"2939","R035XY263UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","SHRUB","SCWH",0,1
"2940","R035XY263UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","SHRUB","ATCA2",0,1
"2941","R035XY263UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","GRASS","LESAS",0,75
"2942","R035XY263UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","GRASS","ACHY",5,75
"2943","R035XY263UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","GRASS","PLJA",5,50
"2944","R035XY263UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","GRASS","HECOC8",0,30
"2945","R035XY263UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","GRASS","ELTR7",0,20
"2946","R035XY263UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","GRASS","POA",0,20
"2947","R035XY263UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","GRASS","HENE5",0,15
"2948","R035XY263UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","GRASS","AG",0,10
"2949","R035XY263UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","GRASS","PG",0,10
"2950","R035XY263UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","GRASS","ACSP12",0,5
"2951","R035XY263UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","GRASS","ARPU9",0,5
